source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06eb0f_080603-2026,Techscheme Provision,Tech Scheme provision as part of Staff Benefits package.,Karbon Homes,,,GBP,2026-08-25,,award,complete,79990000,https://www.find-tender.service.gov.uk/Notice/080603-2026,2026-08-25T07:40:20.886762+00:00
FTS,ocds-h6vhtk-06eb0e_080602-2026,Workforce Management and Rostering System,"Provision of UKG Pro Workforce Management cloud software (Timekeeping, Advanced Scheduling, Absence Management, Analytics, Data Hub, hardware support and associated services).",GA TRAINS LIMITED,,,GBP,2026-08-25,,award,complete,48450000,https://www.find-tender.service.gov.uk/Notice/080602-2026,2026-08-25T07:40:20.886796+00:00
FTS,ocds-h6vhtk-06e7e7_080601-2026,HIWM Leadership Training,Direct award for a 2 year programme of leadership development training for Health Innovation West Midlands.,University Hospitals Birmingham NHS Foundation Trust,,,GBP,2026-08-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/080601-2026,2026-08-25T07:40:20.886805+00:00
FTS,ocds-h6vhtk-067dae_080600-2026,SCAPE Construction Works and Services Framework,"Scape Procure Limited (trading as SCAPE) is establishing a framework agreement for the provision of construction works and services throughout England, Wales, and Northern Ireland. 
This framework includes the following Lots:
Lot 1 - England | Construction Works & Services
Lot 2 - England | Residential Construction Works and Services: Decarbonisation, Retrofit, Repair & Maintenance
Lot 3 - Wales | Construction, Housing, Works & Services
Lot 4 - Northern Ireland | Construction, Housing, Works & S",SCAPE PROCURE LIMITED,,8000000000.0,GBP,2026-08-25,,tender,active,,https://www.find-tender.service.gov.uk/Notice/080600-2026,2026-08-25T07:40:20.886813+00:00
FTS,ocds-h6vhtk-06eb0d_080599-2026,Training Facilities,Multiple training facilities to be commissioned across the Commissioners Fire estates.,Cumbria Commissioner Fire and Rescue Authority,,,GBP,2026-08-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/080599-2026,2026-08-25T07:40:20.886818+00:00
FTS,ocds-h6vhtk-06eb0c_080598-2026,Role actors for specialist courses,"West Yorkshire Combined Authority as the Contracting Authority for West Yorkshire Police are getting ready to tender for the Role actors for specialist interview course requirements.  The current contractual arrangements are due to expire 31/08/2027.  
As part of our preparations, we are wanting to undertake pre-market engagement with you, potential providers and partners to ensure we get our approach and specification right and that the tender opportunity is attractive to the market.",West Yorkshire Combined Authority,,300000.0,GBP,2026-08-25,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/080598-2026,2026-08-25T07:40:20.886823+00:00
FTS,ocds-h6vhtk-06eb0b_080597-2026,Fire Fighter Development Programme (FFDP),A contract has been awarded by Nuclear Restoration Services (NRS) Limited (Dounreay) following a limited competitive procedure for the Provision of Fire Fighter Development Programme (FFDP),Nuclear Restoration Services Limited,,,GBP,2026-08-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/080597-2026,2026-08-25T07:40:20.886827+00:00
FTS,ocds-h6vhtk-06eb0a_080596-2026,Environmental Enforcement Services,"Concessions contract to provide uniformed enforcement officers and the necessary infrastructure, for the delivery of dedicated enforcement of each of the street scene issues within the Ipswich Borough area.",Ipswich Borough Council,,0.0,GBP,2026-08-25,2026-10-06,tender,active,,https://www.find-tender.service.gov.uk/Notice/080596-2026,2026-08-25T07:40:20.886842+00:00
FTS,ocds-h6vhtk-0649d0_080595-2026,Provision of Trade and Diplomatic Plates 2026,The procurement will be for the provision of trade and diplomatic plates to support the needs of DVLA and the end users of the products.,Driver and Vehicle Licensing Agency,,,GBP,2026-08-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/080595-2026,2026-08-25T07:40:20.886848+00:00
FTS,ocds-h6vhtk-06bcad_080594-2026,Lancashire Champions Programme,,,,,GBP,2026-08-25,,tenderCancellation,withdrawn,,https://www.find-tender.service.gov.uk/Notice/080594-2026,2026-08-25T07:40:20.886856+00:00
FTS,ocds-h6vhtk-06e2e1_080593-2026,Parliament Hill Cafe - External Works - C1725CW112,"Tenderers were required to submit a fully priced specification in Excel formatas part of their tender submission. All four contractors complied with thisrequirement and submitted the specification in the correct format. Ananalysis of the priced specifications is included in Appendix A. The awardcriteria for the tender were based on price, subject to the scope of worksdescribed and covered within the specification. All four tender submissionswere reviewed and confirmed to be arithmetically correc",The Mayor and Commonalty and Citizens of the City of London,,,GBP,2026-08-25,,awardUpdate,complete,,https://www.find-tender.service.gov.uk/Notice/080593-2026,2026-08-25T07:40:20.886861+00:00
FTS,ocds-h6vhtk-06ac7a_080592-2026,Purchase of Heating Fuel Berlin,Purchase of heating fuel for British Embassy in Berlin,"Foreign, Commonwealth and Development Office",,,GBP,2026-08-25,,award,complete,,https://www.find-tender.service.gov.uk/Notice/080592-2026,2026-08-25T07:40:20.886866+00:00
FTS,ocds-h6vhtk-06dbcc_080591-2026,"Open Framework for the Provision of Passenger Transport Services, Preliminary Market Engagement.","Herefordshire Council (""the Council"") intends to establish a multi supplier, multi lot open framework for the Provision of Passenger Transport Services to secure transport services to support access to education, social care, public health and wider community services.  Currently, services are procured via the Council's Passenger Transport Dynamic Purchasing System.
Before commencing the procurement, the Council is issuing this Preliminary Market Engagement notice to invite interested suppliers ",Herefordshire Council,,,GBP,2026-08-25,,planningUpdate,planning,,https://www.find-tender.service.gov.uk/Notice/080591-2026,2026-08-25T07:40:20.886873+00:00
FTS,ocds-h6vhtk-06eb09_080590-2026,Research Management and Governance Capability Enhancement Programme,"The primary objective of the research management capacity building programme is to onboard a highly specialised UK professional body or research management agency to co-design, contextualise, and co-deliver an international-standard research governance programme to enhance capability. The initiative aims to shift institutional mindsets from basic project administration to strategic, visionary research leadership",British Council,,,GBP,2026-08-25,2026-09-16,tender,active,,https://www.find-tender.service.gov.uk/Notice/080590-2026,2026-08-25T07:40:20.886890+00:00
FTS,ocds-h6vhtk-0510f8_080589-2026,Space Technology Solutions,,Government Commercial Agency,,,GBP,2026-08-24,,award,,,https://www.find-tender.service.gov.uk/Notice/080589-2026,2026-08-25T07:40:20.886894+00:00
FTS,ocds-h6vhtk-0510f8_080588-2026,Space Technology Solutions,,Government Commercial Agency,,,GBP,2026-08-24,,award,,,https://www.find-tender.service.gov.uk/Notice/080588-2026,2026-08-25T07:40:20.886898+00:00
FTS,ocds-h6vhtk-0510f8_080587-2026,Space Technology Solutions,,Government Commercial Agency,,,GBP,2026-08-24,,award,,,https://www.find-tender.service.gov.uk/Notice/080587-2026,2026-08-25T07:40:20.886902+00:00
FTS,ocds-h6vhtk-06eb08_080586-2026,Cheshire and Merseyside WorkWell Service,"NHS Cheshire and Merseyside Integrated Care Board is seeking suitably qualified providers to deliver the Cheshire and Merseyside WorkWell Service across nine locality Lots. The service will provide early intervention work and health support to help people with health conditions or disabilities to start, stay in or return to work.",NHS Cheshire and Merseyside Integrated Care Board,,6699005.0,GBP,2026-08-24,2026-09-21,tender,active,,https://www.find-tender.service.gov.uk/Notice/080586-2026,2026-08-25T07:40:20.886906+00:00
FTS,ocds-h6vhtk-06eb07_080585-2026,Fire Alarm System Installation at BATUK,Fire Alarm System Installation at Kifaru Barracks,Defence Infrastructure Organisation,,200000.0,GBP,2026-08-24,2026-10-12,tender,active,,https://www.find-tender.service.gov.uk/Notice/080585-2026,2026-08-25T07:40:20.886911+00:00
FTS,ocds-h6vhtk-06eb06_080584-2026,Employer's Agent & Multi Disciplinary Professional Services,"Reading Borough Council (RBC) requires access to a corporate Employer's Agent (EA) and multidisciplinary professional consultancy service to support the planning, procurement, delivery and post-completion administration of construction, refurbishment, compliance and asset-related projects across the Council's property portfolio.",Reading Borough Council,,,GBP,2026-08-24,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/080584-2026,2026-08-25T07:40:20.886915+00:00
