source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06cb9d_066589-2026,Building the Evidence Base: Outcomes for Nature are Greater with Peoples Input  Phase 2,To build on the existing work within Natural England that contributes towards strengthening the evidence base and building best practice where individuals and communities are engaged within nature recovery activities. This project will undertake a comparative analysis of case study sites within England with varying community engagement and nature recovery activities. Results from this project are aimed at allowing the  the full power of engagement to be realised through community and individual ,Natural England,,18333.0,GBP,2026-07-15,2026-09-02,tender,active,,https://www.find-tender.service.gov.uk/Notice/066589-2026,2026-07-15T09:07:38.032415+00:00
FTS,ocds-h6vhtk-06cb9c_066588-2026,Recruitment of Repairs Consultant,Provision of Recruitment of Repairs Consultant,PLYMOUTH COMMUNITY HOMES LIMITED,,,GBP,2026-07-15,,award,complete,,https://www.find-tender.service.gov.uk/Notice/066588-2026,2026-07-15T09:07:38.032455+00:00
FTS,ocds-h6vhtk-06cb9b_066587-2026,Co-Pilot Design Workshops,"Purview Workshops & Design, Implementation and Training",City of Bradford Metropolitan District Council,,,GBP,2026-07-15,,award,complete,,https://www.find-tender.service.gov.uk/Notice/066587-2026,2026-07-15T09:07:38.032464+00:00
FTS,ocds-h6vhtk-06cb9a_066586-2026,Legal Cost Management System,"Provision of a legal cost management platform and associated managed service to Great British Energy - Nuclear (GBE‑N).
The contract includes access to a cloud-based platform to support the sourcing, management and oversight of external legal services, together with implementation, configuration, support, legal invoice review, billing guideline enforcement and related law firm management services.
The contract value is £100,000 excluding VAT, comprising an initial 12‑month term with an optional ",GREAT BRITISH ENERGY - NUCLEAR,,,GBP,2026-07-15,,award,complete,,https://www.find-tender.service.gov.uk/Notice/066586-2026,2026-07-15T09:07:38.032471+00:00
FTS,ocds-h6vhtk-06723d_066585-2026,External Works 2026,"Contractor to undertake external repair and replacement
works to properties across the Tees Valley, North Yorkshire and County Durham area.
The work will consist of, but won't be limited to, front & rear walls including
retaining/structural walls, repointing works, paving (hard standings, concrete & tarmac),
turf, topsoil, grass seed, fencing, gates, metal work etc.",NORTH STAR HOUSING GROUP,,,GBP,2026-07-15,,award,complete,,https://www.find-tender.service.gov.uk/Notice/066585-2026,2026-07-15T09:07:38.032479+00:00
FTS,ocds-h6vhtk-06891a_066584-2026,NHS National Framework for Lenvatinib,"Project title: NHS National Framework for Lenvatinib
Offer reference number: CM/TNS/26/5751
Suppliers who are planning to introduce the molecule(s) detailed in the framework title, or who have any questions regarding a potential upcoming procurement exercise, are invited to contact the MPSC New Market Developments Team.
Please email barbara.sly@nhs.net, marie.graney1@nhs.net, and katie.noonan@nhs.net",NHS England,,10100000.0,GBP,2026-07-15,,planningUpdate,planned,,https://www.find-tender.service.gov.uk/Notice/066584-2026,2026-07-15T09:07:38.032486+00:00
FTS,ocds-h6vhtk-06cb99_066583-2026,EBCT 461 Fleet Replacement - Refuse Cart,"Fleet Replacement - Refuse Cart
Framework used: Notts and Derbys CPU 4160 RCV 2020
PO024952",Erewash Borough Council,,,GBP,2026-07-15,,award,complete,,https://www.find-tender.service.gov.uk/Notice/066583-2026,2026-07-15T09:07:38.032492+00:00
FTS,ocds-h6vhtk-06cb98_066582-2026,Transforming Childrens Services Case Management Sysytems,"Somerset Council is undertaking this preliminary market engagement to better understand the current market offering and it is intended to inform our future approach in relation to children's services systems inc. Childrens social care, education, early help and youth justice, as well as associated transformation opportunities.",Somerset Council,,,GBP,2026-07-15,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/066582-2026,2026-07-15T09:07:38.032511+00:00
FTS,ocds-h6vhtk-069697_066581-2026,Market Street - Refurbishment,"Refurbishment of 7-9 Market Street, Eastleigh including new roof covering, windows, internal strip out and repairs",Eastleigh Borough Council,,,GBP,2026-07-15,,award,complete,,https://www.find-tender.service.gov.uk/Notice/066581-2026,2026-07-15T09:07:38.032518+00:00
FTS,ocds-h6vhtk-064aa8_066580-2026,Primary Care Healthcare waste collection and disposal service to General Practice and Community Pharmacy for NHS Devon Integrated Care Board (ICB),,,,,GBP,2026-07-15,,tenderCancellation,,,https://www.find-tender.service.gov.uk/Notice/066580-2026,2026-07-15T09:07:38.032524+00:00
