source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06da55_088934-2026,Valentines High School - Dynamic Market for Supply of Electricity,"Establishment of a Dynamic Market pursuant to section 34 of the Procurement Act 2023 for the physical supply of electricity to all Authority sites along with associated invoicing and query management services. A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers",Valentines High School,,,GBP,2026-09-19,,award,,,https://www.find-tender.service.gov.uk/Notice/088934-2026,2026-09-19T11:46:07.880572+00:00
FTS,ocds-h6vhtk-06d5b4_088933-2026,Quantock Education Trust - Dynamic Market for Energy,"Establishment of a Dynamic Market pursuant to section 34 of the Procurement Act 2023 for the physical supply of electricity and gas to all Authority sites along with associated invoicing and query management services. 
A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers",Quantock Education Trust,,,GBP,2026-09-19,,award,,,https://www.find-tender.service.gov.uk/Notice/088933-2026,2026-09-19T11:46:07.880612+00:00
FTS,ocds-h6vhtk-06c1bc_088932-2026,Lee Chapel Multi Academy Trust,"Establishment of a Dynamic Market pursuant to section 34 of the Procurement Act 2023 for the physical supply of electricity to all Authority sites along with associated invoicing and query management services. A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers.",Lee Chapel Multi Academy Trust,,,GBP,2026-09-19,,award,,,https://www.find-tender.service.gov.uk/Notice/088932-2026,2026-09-19T11:46:07.880620+00:00
FTS,ocds-h6vhtk-06b68e_088931-2026,LEO Academy Trust - Dynamic Market 2026,"Establishment of a Dynamic Market pursuant to section 34 of the Procurement Act 2023 for the physical supply of Gas & Electricity to all Authority sites along with associated invoicing and query management services. A Dynamic Market is a procurement mechanism that:
•remains open to new suppliers throughout its duration;
•allows suppliers to apply for admission at any time;
•enables the Authority to conduct competitive selection processes among admitted suppliers",Leo Academy Trust,,,GBP,2026-09-19,,award,,,https://www.find-tender.service.gov.uk/Notice/088931-2026,2026-09-19T11:46:07.880627+00:00
FTS,ocds-h6vhtk-0775f6_088930-2026,Future Offshore Wind (FOSW) Metocean Survey Capability- Preliminary Market Engagement ,"The Crown Estate (TCE) is undertaking preliminary market engagement in advance of a future procurement for a multi-service capability that includes:
Technical Advisory services;
Survey provider services; and
Survey Management Services
to support the Future Offshore Wind (FOSW).
The requirement is expected to include:
A 12-month offshore metocean survey campaign commencing mid-2027.
Survey deployment across multiple offshore locations.
Data acquisition through metocean measurement systems and ass",The Crown Estate,,,GBP,2026-09-19,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/088930-2026,2026-09-19T11:46:07.880631+00:00
FTS,ocds-h6vhtk-0775f5_088929-2026,Customer Due Diligence (CDD) Platform,"Notting Hill Genesis (NHG) is seeking a supplier for a cloud-hosted Customer Due Diligence platform to support its financial-crime and regulatory compliance obligations across residents, applicants, leaseholders, business partners and other counterparties. The platform must provide, as a single integrated service: identity verification (document and biometric, with a resident self-serve journey); politically exposed person and sanctions screening; company (KYB) verification and screening; ongoin",Notting Hill Genesis (NHG).,,550000.0,GBP,2026-09-19,2026-10-19,tender,active,,https://www.find-tender.service.gov.uk/Notice/088929-2026,2026-09-19T11:46:07.880636+00:00
FTS,ocds-h6vhtk-0775f4_088928-2026,Probation Digital Delivery for  Platform Engineering,Probation Digital require the services of a third-party Supplier to deliver data domain engineering to lead the transition from legacy systems to domain-aligned data structures within the Probation Digital Services Platform.,Ministry of Justice,,,GBP,2026-09-19,,award,complete,,https://www.find-tender.service.gov.uk/Notice/088928-2026,2026-09-19T11:46:07.880640+00:00
FTS,ocds-h6vhtk-0775f3_088927-2026,Manchester Piccadilly Strategic Regeneration Framework Update,"The Manchester Piccadilly area (the 'study area') is of national strategic significance, serving as a major gateway to Manchester city centre and the Greater Manchester city region and beyond. Anchored by Piccadilly Station, the district is set to evolve into a world-class, highly productive, and connected destination.
Manchester Piccadilly station serves as a central transport hub for the city, and is at the centre of the planned Northern Powerhouse Rail (N'PR') network. Manchester City Council",Manchester City Council,,250000.0,GBP,2026-09-18,2026-10-21,tender,active,,https://www.find-tender.service.gov.uk/Notice/088927-2026,2026-09-19T11:46:07.880654+00:00
FTS,ocds-h6vhtk-0775f2_088926-2026,Early Emotional and Wellbeing Support for Perinatal Mothers Service,Manchester City Council ('the Council') is looking to procure contracts for The Provision of Early Emotional and Wellbeing Support for Perinatal Mothers Service.,Manchester City Council,,425000.0,GBP,2026-09-18,2026-10-16,tender,active,,https://www.find-tender.service.gov.uk/Notice/088926-2026,2026-09-19T11:46:07.880660+00:00
FTS,ocds-h6vhtk-0775f1_088925-2026,Broadband Services,SCC Broadband Services,Lichfield District Council,,,GBP,2026-09-18,,award,complete,,https://www.find-tender.service.gov.uk/Notice/088925-2026,2026-09-19T11:46:07.880665+00:00
FTS,ocds-h6vhtk-0679eb_088924-2026,Security Services - Specialist Markets,"Manchester City Council is procuring security and crowd-safety services across three Lots covering Specialist Markets, City Events, and the Taxi Marshal Scheme. Lots 1 and 2 will be established as single supplier framework agreements to support a flexible annual programme of markets and events. Lot 3 will be procured as a single-supplier contract to deliver a uniformed Taxi Marshal service supporting the safe and effective operation of taxi ranks within the City Centre night time economy.
Manche",Manchester City Council,,,GBP,2026-09-18,,award,complete,,https://www.find-tender.service.gov.uk/Notice/088924-2026,2026-09-19T11:46:07.880671+00:00
FTS,ocds-h6vhtk-0775c5_088923-2026,Media Planning and Buying Services,"The Supplier will provide a fully managed, audience-led service covering strategic media planning, media buying and activation, campaign management, optimisation, reporting, insight, measurement and evaluation, together with associated financial and commercial management.
Services will support national, regional and locally targeted campaigns and communications across a broad range of offline and digital media channels. Requirements may include planned campaigns, ongoing activity, reactive and t",ATOC Limited,,,GBP,2026-09-18,,tenderUpdate,active,,https://www.find-tender.service.gov.uk/Notice/088923-2026,2026-09-19T11:46:07.880677+00:00
