source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-069ed6_046947-2026,Framework for Traffic Management - Yorkshire Highway Alliance Contract,"The Council are seeking bids from suitably experienced and qualified contractors to establish a closed framework for the provision and maintenance of traffic management for the Yorkshire Highway Alliance. 
This includes Traffic Safety & Management for Site Categories 1 to 5, Mobile Traffic Safety and Management, Pedestrian Diversions, Road Closure Diversions, Provision of Design & Drawings, Information Boards, Signs & Cones.
It is anticipated that this framework will be for the provision of requ",The Council of the Borough of Kirklees,,5500000.0,GBP,2026-05-21,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/046947-2026,2026-05-21T10:38:52.276899+00:00
FTS,ocds-h6vhtk-069356_046946-2026,PEGUNIGALSIDASE ALFA   SOLUTION FOR INFUSION VIAL,Procurement of PEGUNIGALSIDASE ALFA   SOLUTION FOR INFUSION VIAL,Belfast Health & Social Care Trust,,,GBP,2026-05-21,,award,complete,,https://www.find-tender.service.gov.uk/Notice/046946-2026,2026-05-21T10:38:52.276931+00:00
FTS,ocds-h6vhtk-069ed5_046945-2026,Codi Group Employer's Agents Framework,"*PLEASE NOTE THIS IS A PIPELINE NOTICE AND NOT A TENDER NOTICE. THE TENDER NOTICE WILL BE PUBLISHED APPROXIMATELY IN LINE WITH DATES SPECIFIED IN THIS NOTICE, BUT COULD BE SUBJECT TO CHANGE*
Codi Group (formerly Pobl Group) is intending to publish a tender to appoint several consultants to its new Employer's Agents Framework across several lots (details TBC in tender).",Codi Group Ltd,,1666666.67,GBP,2026-05-21,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/046945-2026,2026-05-21T10:38:52.276938+00:00
FTS,ocds-h6vhtk-05d42e_046944-2026,Dyfed Tier 2 Substance Misuse Service (Integrated Children and Young People and Adult Services),"Dyfed Area Planning Board (APB) will issue a tender for Dyfed Tier 2 Substance Misuse Service in the Hywel Dda University Health Board (HDUHB) region across West Wales. This is a joint procurement covering: • Office of Police and Crime Commissioner • Hywel Dda University Health Board • Pembrokeshire County Council (APB Bankers)•  Ceredigion County Council • Carmarthenshire County Council • Dyfed Powys Police • His Majesty's Prison and Probation Service.
The project is being led by the Dyfed APB ",Hywel Dda University Health Board,,10718770.0,GBP,2026-05-21,2026-06-22,tenderUpdate,active,,https://www.find-tender.service.gov.uk/Notice/046944-2026,2026-05-21T10:38:52.276943+00:00
FTS,ocds-h6vhtk-051c59_046943-2026,Communal Ventilation Replacement,"'PLEASE NOTE THIS IS A PIPELINE NOTICE - NOT LIVE TENDER OPPORTUNITY'.
The forthcoming opportunity relates to the procurement of a communal ventilation replacement contract for a period of three years with the option to extend by a further two years commencing June 2027.
The proposed scope of works for the Communal Ventilation Replacement contract will be:
a. Replacement of communal ventilation plant;
b. Refurbishment of ductwork and grills to improve fire safety; and
c. Annual maintenance servi",London Borough of Southwark,,2750000.0,GBP,2026-05-21,,planningUpdate,planned,,https://www.find-tender.service.gov.uk/Notice/046943-2026,2026-05-21T10:38:52.276948+00:00
FTS,ocds-h6vhtk-0513f8_046942-2026,MOT Digital Delivery,"Please note that this is a UK1 Pipeline Notice. This is not a PIN or call for pre-market engagement/competition. As this is a pipeline notice, there is not guarantee that a tender opportunity will result from this. Should a tender opportunity materialise, further notices will be published in relation to this. The provision for  MOT Digital Delivery",Driver and Vehicle Standards Agency,,8000000.0,GBP,2026-05-21,,planningUpdate,planned,,https://www.find-tender.service.gov.uk/Notice/046942-2026,2026-05-21T10:38:52.276953+00:00
FTS,ocds-h6vhtk-069ed4_046941-2026,York College Payroll system,York College Payroll system procured using the Crown Commercial G - Cloud 14 Lot 2: Cloud Software,York College,,,GBP,2026-05-21,,award,complete,,https://www.find-tender.service.gov.uk/Notice/046941-2026,2026-05-21T10:38:52.276957+00:00
FTS,ocds-h6vhtk-050dc3_046940-2026,Contract E - Civils Package 2,"The figures have changed for this tender and so this has become a transferable contract.
The Copthorne Recreation Ground Rejuvenation Project involves the installation of a new Multi-Use Games Area (MUGA), an extended and improved playground, a new car park, suitable drainage, paving, pathways and landscaping.
A tender process for the MUGA and Playground has already been completed and preferred suppliers identified. The scope of the works in Contact E: Civils Package 2 is the subject of this ten",Worth Parish Council,,,GBP,2026-05-21,,award,complete,,https://www.find-tender.service.gov.uk/Notice/046940-2026,2026-05-21T10:38:52.276970+00:00
FTS,ocds-h6vhtk-069d21_046939-2026,National Framework Delivery and Management Partner,"The Council seeks to appoint a Framework Delivery and Management Partner pursuant to the Concession Contracts Regulations 2016 (the ""Concessionaire"") to work in partnership with the Council (the ""Contracting Authority"") to design, market and manage a National Construction Works Framework as defined by and compliant with the Procurement Act 2023. Pre market engagement will take place in the month of June 2026.",Wirral Council,,,GBP,2026-05-21,2026-07-21,planning,planned,,https://www.find-tender.service.gov.uk/Notice/046939-2026,2026-05-21T10:38:52.276978+00:00
FTS,ocds-h6vhtk-069ed3_046938-2026,Wilford Hill Crematorium - Replacement & Maintenance Programme,"This contract is for the safe removal and disposal under license of 3 existing Evans 300/2 Cremators and double emissions abatement system (including all ancillary items connected to the cremation process), replacing them with new, fuel efficient plant and equipment.
In addition, the selected Contractor will enter into a long-term maintenance, servicing, and technical agreement of the cremation plant for up to 25 years, reflecting the anticipated lifecycle of the cremation plant. The maintenance",Nottingham City Council,,2613500.0,GBP,2026-05-21,,planning,planned,,https://www.find-tender.service.gov.uk/Notice/046938-2026,2026-05-21T10:38:52.276985+00:00
