source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-066799_072572-2026,"Advanced Physiological Monitoring Consumables (Pulse Oximetry, Depth of Anaesthesia EEG, and Cerebral Oximetry (NIRS))","The supply and delivery of Pulse Oximetry Consumables including disposable and reusable probes to all entities constituted pursuant to the
National Health Service",The Common Services Agency (more commonly known as NHS National Services Scotland) (NSS),,12000000.0,GBP,2026-07-31,2026-08-31,tender,active,33140000,https://www.find-tender.service.gov.uk/Notice/072572-2026,2026-07-31T09:41:29.050852+00:00
FTS,ocds-h6vhtk-06d87a_072571-2026,Ambient Listening Technology,"Greater Manchester Combined Authority (GMCA), as the contracting authority for Greater Manchester Police, would like to hear from Suppliers willing to share information about possible options for an Ambient Listening Technology Solution, with general AI-enabled ambient recording and scribing capabilities to support the Force Critical Incident Manager (FCIM) during major incidents or other instances where the technology may be required.",Greater Manchester Combined Authority,,,GBP,2026-07-31,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/072571-2026,2026-07-31T09:41:29.050881+00:00
FTS,ocds-h6vhtk-066d57_072570-2026,CYP Paediatric Phlebotomy in Sefton,A community clinic service providing routine paediatric phlebotomy  for Sefton patients up to the age of 12 years. The service is delivered in North Sefton.,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,,,GBP,2026-07-31,,tenderUpdate,,85100000,https://www.find-tender.service.gov.uk/Notice/072570-2026,2026-07-31T09:41:29.050887+00:00
FTS,ocds-h6vhtk-06c25a_072569-2026,Provision of Supply Teachers and Educational Staff,A managed service provision for the provision of Supply Teachers and Educational Staff on behalf of Emmanuel Schools Foundation Trust,EMMANUEL SCHOOLS FOUNDATION,,,GBP,2026-07-31,,award,complete,,https://www.find-tender.service.gov.uk/Notice/072569-2026,2026-07-31T09:41:29.050916+00:00
FTS,ocds-h6vhtk-054f03_072568-2026,Consumer Influencers,,,,,GBP,2026-07-31,,contractTermination,,,https://www.find-tender.service.gov.uk/Notice/072568-2026,2026-07-31T09:41:29.050921+00:00
FTS,ocds-h6vhtk-06bcf5_072567-2026,Replacement Combined Heat and Power (CHP) Engine and Maintenance,"the upgrade and on-going maintenance of its Combined Heat and Power (CHP)Systems that are based at the Guy’s and St Thomas’ sites.
There are 2 CHP systems in the Trust:
• The Guy’s system was installed in2009.
• The St Thomas’ system was installedin 2009.
The Guy’s system has reached the end of its operation life and requires immediate replacement.
The St Thomas’ system will require replacing in 2031",Guy's and St Thomas' NHS Foundation Trust,,,GBP,2026-07-31,,award,complete,,https://www.find-tender.service.gov.uk/Notice/072567-2026,2026-07-31T09:41:29.050926+00:00
FTS,ocds-h6vhtk-05ea2e_072566-2026,Short Breaks Services Framework,"Worcestershire County Council is seeking qualified and experienced suppliers to deliver services that support the Council to fulfil its Sufficiency Duty in relation to short breaks for Children with Disabilities and to improve the overall outcomes for these children. The framework agreement will assist the Council to improve the availability of suitable short breaks at the right time and right location, delivering the right support, ensuring that the Council’s Children in Care:
•	Receive the bes",Worcestershire County Council,,,GBP,2026-07-31,,award,complete,,https://www.find-tender.service.gov.uk/Notice/072566-2026,2026-07-31T09:41:29.050931+00:00
FTS,ocds-h6vhtk-06d879_072565-2026,"Supply, Delivery and Installation of Optical Transceiver Tester","Background
The UK urgently requires a sovereign, open-access advanced semiconductor packaging capability to close a well-evidenced market failure. Today, UK innovators in photonics and power electronics rely on overseas Outsourced Semiconductor Assembly and Test (OSAT) facilities for scaling to volume packaging, which fragments the supply chain, extends lead times, increases Intellectual Property (IP) leakage risk, and exposes critical technologies to geopolitical disruption.
The National Centre",University of Strathclyde,,1340000.0,GBP,2026-07-31,2026-09-01,tender,active,38000000,https://www.find-tender.service.gov.uk/Notice/072565-2026,2026-07-31T09:41:29.050943+00:00
FTS,ocds-h6vhtk-06d878_072564-2026,Coating Condition Surveys,"CalMac Ferries Ltd (CFL) operates a fleet which currently consists of 36 ferries on the West Coast of Scotland and there will be an increase in our fleet within the next few years. To enable our ferries to provide an everyday life-line service they must be maintained to meet legislative requirements verified by stringent external bodies and codes of practice.
CFL wish to implement a comprehensive Coatings Management plan across our fleet in line with the core principles of the IMO Performance St",CalMac Ferries Limited,,900000.0,GBP,2026-07-31,2026-08-31,tender,active,71354500,https://www.find-tender.service.gov.uk/Notice/072564-2026,2026-07-31T09:41:29.050951+00:00
FTS,ocds-h6vhtk-06d877_072563-2026,Pottery Bank Phase 2,"To complete the remediation of the site a second phase of works is now required, to remove all waste and Japanese Knotweed",Newcastle City Council,,,GBP,2026-07-31,,award,complete,45111200,https://www.find-tender.service.gov.uk/Notice/072563-2026,2026-07-31T09:41:29.050956+00:00
FTS,ocds-h6vhtk-06d876_072562-2026,Respite/short break services for people  with learning disabilities,"Respite/short break services for people with learning disabilities at Kemsing Road. The service is critical to preventing care  break down and providing valuable respite to carers of people with  learning disabilities.
Contract length is from 1/04/26 to 31/03/27.
The value of this contract is £385,493.70.",Royal Borough of Greenwich,,,GBP,2026-07-31,,award,complete,,https://www.find-tender.service.gov.uk/Notice/072562-2026,2026-07-31T09:41:29.050961+00:00
FTS,ocds-h6vhtk-05f103_072561-2026,Point of Sales,,,,,GBP,2026-07-31,,contractTermination,,,https://www.find-tender.service.gov.uk/Notice/072561-2026,2026-07-31T09:41:29.050967+00:00
FTS,ocds-h6vhtk-05e67d_072560-2026,Mineral Consultancy,"Forestry England have explored and managed mineral operations on the nations forest since it was established and wish to continue to develop commercial mineral opportunities across the estate. This must be undertaken in reasonable balance with wider objectives including the production of timber and the interests of conservation and the environment. In promoting the multiple benefits of forestry, we also seek to take careful account of the needs and wishes of stakeholders, including local communi",Forestry Commission,,,GBP,2026-07-31,,award,complete,,https://www.find-tender.service.gov.uk/Notice/072560-2026,2026-07-31T09:41:29.050972+00:00
FTS,ocds-h6vhtk-0655b0_072559-2026,Peatland Action Monitoring (RMN) Surveyor Framework 2026,"NatureScot intends to establish a multi‑supplier Framework Agreement for the provision of peatland monitoring survey services to support the Peatland ACTION Restoration Monitoring Network (RMN). The requirement includes undertaking vegetation quadrat surveys, feature status assessments, fixed‑point photography and area‑level assessments across peatland restoration sites throughout Scotland. Surveys will be carried out between May and October each year, with an estimated 17 sites in 2026 and appr",Scottish Natural Heritage,,,GBP,2026-07-31,,award,complete,90711500,https://www.find-tender.service.gov.uk/Notice/072559-2026,2026-07-31T09:41:29.050976+00:00
FTS,ocds-h6vhtk-06d875_072558-2026,Care Support Services for Children with a Disability - CS26605C - Complex Support (Behavioural Needs),"Hampshire County Council Children's Services commissions care support for children and young people with disabilities. The children and young people requiring care support services will include those with severe disabilities such as learning disabilities, physical disabilities, autistic spectrum conditions, behaviour that challenges and complex physical or mental health needs. The Services are part of a holistic support package for the child / young person that meets identified outcomes as part ",Hampshire County Council,,,GBP,2026-07-31,,award,complete,,https://www.find-tender.service.gov.uk/Notice/072558-2026,2026-07-31T09:41:29.050980+00:00
