source,notice_id,title,description,organisation,value_low,value_high,currency,published_date,deadline,notice_type,status,cpv_codes,url,scraped_at
FTS,ocds-h6vhtk-06de99_075067-2026,Cleaning and Maintenance of Cultural Objects,"Manchester City Council's Public Realm Team is seeking to engage with the market to inform the potential procurement of a contract for the cleaning and maintenance of the Council's 103 heritage assets. These assets, many of which are listed structures, are located across the city and include war memorials, public artworks, and a variety of other historic structures.
The proposed contract will provide for the regular cleaning, inspection, and maintenance of these assets in accordance with an agre",Manchester City Council,,250000.0,GBP,2026-08-07,,planningUpdate,planning,,https://www.find-tender.service.gov.uk/Notice/075067-2026,2026-08-07T08:10:40.131820+00:00
FTS,ocds-h6vhtk-04fc53_075066-2026,NSDC-1495 Environmental Enforcement Services,"The Council invited tenders to provide Environmental Enforcement Services throughout the borough of Newark & Sherwood.
The aim of this contract is to improve environmental standards and reduce anti-social behaviours borough-wide through effective enforcement of fixed penalty notices compliant with applicable laws.",Newark And Sherwood District Council,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075066-2026,2026-08-07T08:10:40.131850+00:00
FTS,ocds-h6vhtk-06de9a_075065-2026,Fire stopping - following bolster reports,Fire stopping - following bolster reports at various courts.,HOUSING 21,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075065-2026,2026-08-07T08:10:40.131856+00:00
FTS,ocds-h6vhtk-06de99_075064-2026,Cleaning and Maintenance of Cultural Objects,"Manchester City Council's Public Realm Team is seeking to engage with the market to inform the potential procurement of a contract for the cleaning and maintenance of the Council's 103 heritage assets. These assets, many of which are listed structures, are located across the city and include war memorials, public artworks, and a variety of other historic structures.
The proposed contract will provide for the regular cleaning, inspection, and maintenance of these assets in accordance with an agre",Manchester City Council,,250000.0,GBP,2026-08-07,,planning,planning,,https://www.find-tender.service.gov.uk/Notice/075064-2026,2026-08-07T08:10:40.131862+00:00
FTS,ocds-h6vhtk-068b39_075063-2026,The Supply of Impulse Ice Cream,The Supply of Impulse Ice Cream to Leeds City Council establishments,Leeds City Council,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075063-2026,2026-08-07T08:10:40.131867+00:00
FTS,ocds-h6vhtk-06de98_075062-2026,HR & Payroll Cloud Solution,Provision of iTrent HR & Payroll Cloud licences and support,Corporate Officer of the House of Lords,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075062-2026,2026-08-07T08:10:40.131872+00:00
FTS,ocds-h6vhtk-06952c_075061-2026,DN Colleges Group - Provision of Student Transport Services ,"North Lindsey College, of Kingsway, Scunthorpe, DN17 1AJ requires the provision of reliable, safe, and compliant student transport services for designated Route 642.
The Service Provider shall deliver a fully managed transport service, including vehicles, drivers, operational management, and all supporting systems required to meet the needs of the College and its learners.
The appointed Service Provider will be considered the approved supplier of Student Transport services route 642.",DN Colleges Group,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075061-2026,2026-08-07T08:10:40.131877+00:00
FTS,ocds-h6vhtk-06d3de_075060-2026,Mums Matter - Specialist Community Perinatal Mental Health Service,"The Mums Matter programme is a well evidenced, co produced intervention designed with mums for mums, directly addressing a significant service gap for women experiencing mild to moderate perinatal mental health difficulties. With national data showing that up to 20% of women experience perinatal mental health problems and fewer than half receive adequate support, the need for accessible, community-based provision is clear. Mums Matter offers a structured six week programme incorporating CBT info",CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,,,GBP,2026-08-07,,tenderUpdate,,85112000,https://www.find-tender.service.gov.uk/Notice/075060-2026,2026-08-07T08:10:40.131890+00:00
FTS,ocds-h6vhtk-06de97_075059-2026,Client Transport Services 2026 - 2034 - SEND,"Client Transport Services 2026 - 2034 - SEND : West Hill Primary School 
x3 students 
No PA
x1 MPV small (5 passenger seats)
Location of school: Leatherhead 
Location of students: Woking",Surrey County Council,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075059-2026,2026-08-07T08:10:40.131897+00:00
FTS,ocds-h6vhtk-06de96_075058-2026,SDS Employment Land Broad Locations Opportunities Advice,"The procurement of consultancy services to set out the potential scope of further work to refine the position and evidence on employment land, and potential strategic employment sites, to feed into the SDS Employment Land Broad Locations Opportunities Advice.",Liverpool City Region Combined Authority,,,GBP,2026-08-07,,award,complete,,https://www.find-tender.service.gov.uk/Notice/075058-2026,2026-08-07T08:10:40.131904+00:00
